,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
539,-1,25,29,2,-7,20,23,26,-1,0,0,5,3,0,3,21,-3,0,0,21,-8,-3,26,-3,-1,3,-1,6,15,3,5,-2,5,-1,-2,-1,0,-2,-4,-6,-1,-1,1,1,-1,-10,-2,-3,1,-3,-1,-6,-6,-3,0,2,28,-4,-2,-2,-2,-4,-2,-15,-3,14,-3,4,-3,17,-2,-1,-10,5,-2,-5,-5,-7,0,-3,26,-5,20,-2,-2,-3,-3,3,22,-2
540,-1,24,26,0,-9,17,17,21,-4,-1,0,4,4,-1,-1,18,0,0,1,17,-10,-3,23,-5,-6,0,1,5,13,-2,3,-2,2,-4,-3,-3,0,-3,-2,-7,-3,2,2,-1,0,-10,-2,-3,-2,-6,-1,-6,-9,-6,-2,0,28,-2,-5,0,-4,-6,-5,-18,-2,10,-5,3,-4,14,-2,-1,-12,3,-3,-5,-4,-10,-5,-4,23,-9,17,-6,-4,-5,-4,1,18,-7
541,-1,23,23,0,-14,15,14,18,-6,-2,-1,3,3,-1,-3,15,-3,-2,-1,16,-12,-4,20,-7,-6,0,-1,1,13,-1,0,-4,3,-3,-4,-3,-2,-2,-6,-10,-6,-1,-4,-4,-2,-12,-4,-3,-4,-7,-1,-5,-14,-8,-1,0,23,-4,-6,-4,-5,-9,-6,-20,-2,8,-5,2,-5,10,-4,-3,-16,3,-3,-6,-5,-12,-5,-4,18,-9,13,-6,-5,-3,-6,-3,16,-10
542,-4,20,19,-1,-17,11,14,14,-11,-5,0,1,1,-2,-3,14,-2,-4,-4,12,-14,-4,17,-10,-6,-2,-3,1,8,-2,2,-6,1,-3,-5,-4,-4,-4,-9,-11,-8,-3,-3,-5,-4,-16,-5,-7,-4,-8,-2,-7,-17,-9,-2,-2,21,-7,-8,-4,-6,-10,-7,-23,-3,4,-5,0,-6,8,-7,-3,-20,-2,-5,-10,-12,-15,-8,-4,14,-11,9,-7,-6,-7,-6,-3,15,-13
543,-7,18,18,-3,-21,7,10,15,-12,-10,-1,-2,-1,-7,-3,12,-5,-4,-4,8,-18,-7,16,-11,-7,-5,-5,-2,5,-3,-3,-9,-2,-5,-5,-8,-7,-6,-9,-16,-7,-7,-6,-3,-7,-18,-8,-10,-8,-9,-6,-10,-18,-9,-5,-5,17,-10,-8,-6,-11,-11,-8,-23,-6,4,-8,-4,-9,5,-9,-6,-21,-4,-6,-12,-15,-16,-10,-7,10,-16,6,-9,-10,-8,-7,-3,14,-13
544,-11,17,13,-3,-23,4,7,12,-13,-12,-5,-2,0,-9,-5,9,-7,-6,-7,6,-18,-10,14,-11,-10,-4,-8,-1,6,-3,-6,-11,-5,-8,-5,-12,-6,-7,-13,-18,-9,-8,-7,-10,-9,-21,-11,-11,-12,-7,-8,-12,-22,-12,-10,-5,16,-11,-11,-10,-14,-13,-10,-27,-10,0,-6,-4,-8,1,-10,-9,-25,-4,-9,-13,-17,-18,-13,-6,8,-18,5,-12,-13,-11,-10,-7,9,-16
545,-12,12,11,-2,-27,2,5,7,-18,-13,-4,-6,-1,-11,-9,5,-7,-10,-9,6,-22,-12,9,-16,-15,-8,-7,-1,3,-6,-7,-13,-7,-10,-7,-15,-8,-9,-16,-22,-10,-11,-9,-11,-9,-22,-16,-11,-14,-10,-9,-13,-27,-15,-12,-7,11,-15,-13,-12,-15,-16,-10,-29,-11,-1,-8,-5,-11,0,-12,-10,-27,-6,-14,-16,-19,-21,-16,-9,4,-21,3,-15,-17,-13,-15,-8,6,-22
546,-15,10,9,-5,-28,2,4,6,-20,-14,-7,-5,-5,-13,-10,2,-11,-13,-11,3,-25,-15,6,-22,-17,-10,-12,-5,-1,-9,-9,-18,-10,-14,-7,-16,-11,-13,-14,-24,-10,-17,-13,-12,-11,-26,-18,-15,-17,-15,-16,-14,-29,-18,-15,-8,7,-19,-17,-13,-20,-21,-13,-31,-11,0,-12,-8,-14,-2,-15,-13,-29,-7,-15,-20,-20,-23,-22,-11,1,-22,1,-18,-18,-14,-17,-12,4,-24
547,-18,6,6,-9,-30,-3,1,5,-21,-17,-9,-7,-9,-17,-12,-1,-14,-17,-16,1,-25,-18,5,-22,-21,-13,-16,-5,-2,-11,-13,-18,-17,-18,-8,-20,-13,-16,-19,-27,-14,-19,-14,-16,-16,-28,-19,-18,-21,-17,-18,-15,-29,-19,-17,-12,4,-21,-21,-18,-24,-25,-16,-31,-14,-2,-15,-13,-19,-4,-19,-18,-28,-11,-20,-23,-25,-26,-22,-16,-2,-23,-2,-19,-23,-16,-21,-14,-1,-25
548,-20,4,2,-13,-29,-6,-2,1,-23,-19,-14,-10,-9,-19,-14,0,-16,-18,-18,-1,-28,-21,4,-26,-24,-13,-20,-9,-2,-13,-15,-21,-18,-18,-12,-21,-18,-21,-23,-28,-18,-24,-15,-16,-18,-29,-23,-20,-23,-20,-22,-17,-29,-20,-23,-14,3,-23,-22,-22,-28,-25,-17,-30,-17,-8,-19,-16,-20,-3,-23,-19,-29,-11,-23,-24,-27,-26,-26,-19,-1,-25,-3,-22,-26,-20,-24,-16,-3,-28
549,-20,-2,1,-15,-32,-7,-3,-2,-28,-23,-15,-13,-8,-22,-18,-3,-18,-22,-22,-4,-28,-23,3,-27,-26,-16,-20,-10,-7,-18,-19,-22,-21,-20,-16,-25,-21,-23,-24,-30,-18,-29,-18,-22,-19,-28,-24,-25,-26,-23,-23,-23,-31,-23,-22,-17,1,-25,-24,-26,-28,-28,-22,-29,-22,-9,-21,-18,-23,-7,-27,-22,-30,-13,-24,-25,-28,-27,-28,-21,-4,-24,-5,-26,-27,-23,-26,-20,-6,-28
550,-24,-6,-1,-16,-28,-9,-5,-2,-28,-23,-18,-14,-12,-26,-21,-5,-22,-26,-25,-8,-30,-26,-3,-30,-27,-19,-23,-13,-10,-20,-21,-26,-24,-23,-18,-28,-23,-25,-23,-29,-22,-31,-21,-24,-23,-29,-26,-26,-30,-22,-27,-26,-27,-26,-26,-21,0,-30,-25,-27,-32,-28,-25,-26,-27,-11,-24,-22,-26,-8,-25,-23,-29,-13,-27,-29,-31,-28,-30,-23,-6,-27,-9,-30,-29,-26,-29,-22,-11,-30
551,-25,-8,-1,-20,-25,-12,-8,-7,-29,-25,-20,-19,-15,-27,-21,-9,-23,-26,-26,-9,-27,-26,-5,-28,-30,-21,-26,-18,-13,-21,-22,-25,-24,-28,-19,-28,-28,-27,-26,-30,-24,-31,-24,-27,-25,-28,-29,-26,-30,-22,-28,-26,-27,-25,-30,-21,-3,-30,-26,-28,-33,-29,-26,-25,-28,-16,-27,-25,-29,-10,-25,-25,-27,-17,-26,-28,-29,-29,-29,-24,-8,-29,-11,-30,-31,-31,-29,-23,-13,-31
552,-26,-9,-4,-22,-23,-18,-8,-9,-30,-26,-25,-23,-16,-28,-23,-10,-26,-29,-26,-11,-27,-28,-7,-26,-31,-21,-29,-17,-16,-26,-26,-26,-27,-28,-21,-29,-29,-28,-25,-27,-27,-32,-25,-28,-27,-26,-30,-28,-29,-26,-30,-27,-28,-25,-29,-23,-7,-29,-26,-31,-30,-31,-27,-26,-29,-20,-27,-26,-29,-17,-27,-29,-23,-22,-29,-29,-31,-28,-32,-28,-10,-27,-16,-31,-30,-31,-31,-28,-18,-29
553,-25,-13,-6,-22,-20,-22,-11,-13,-28,-28,-25,-25,-21,-26,-27,-12,-27,-28,-26,-15,-24,-26,-9,-27,-32,-24,-31,-22,-20,-28,-27,-26,-30,-28,-23,-31,-28,-29,-28,-28,-27,-33,-29,-26,-27,-26,-30,-27,-28,-27,-30,-30,-23,-27,-30,-26,-9,-32,-27,-30,-27,-30,-30,-21,-30,-22,-27,-29,-29,-19,-30,-27,-22,-23,-29,-27,-31,-27,-31,-28,-10,-26,-16,-33,-31,-30,-31,-32,-20,-28
554,-26,-16,-9,-22,-17,-22,-13,-16,-26,-23,-27,-27,-21,-28,-25,-15,-28,-29,-27,-18,-20,-27,-11,-26,-29,-27,-31,-25,-22,-29,-28,-27,-30,-30,-23,-31,-29,-29,-25,-25,-29,-33,-29,-28,-30,-25,-29,-29,-28,-29,-30,-29,-22,-26,-31,-26,-9,-30,-26,-28,-28,-30,-28,-18,-31,-24,-26,-30,-29,-21,-30,-29,-19,-26,-31,-26,-29,-27,-29,-28,-12,-26,-20,-28,-30,-31,-30,-29,-25,-28
555,-25,-19,-12,-22,-20,-24,-17,-19,-26,-23,-26,-29,-23,-27,-25,-18,-26,-29,-26,-21,-20,-26,-14,-25,-28,-25,-30,-27,-26,-26,-29,-25,-28,-30,-27,-30,-29,-27,-25,-23,-28,-33,-31,-27,-28,-23,-26,-25,-28,-29,-30,-28,-23,-26,-31,-27,-14,-29,-26,-28,-28,-27,-29,-19,-29,-30,-27,-30,-26,-26,-30,-28,-19,-29,-29,-25,-29,-25,-29,-27,-17,-25,-25,-26,-29,-29,-29,-31,-29,-27
556,-24,-23,-15,-22,-21,-24,-22,-22,-24,-23,-28,-29,-25,-25,-27,-21,-25,-28,-27,-25,-19,-23,-21,-25,-27,-25,-29,-26,-30,-27,-30,-25,-29,-30,-28,-24,-27,-26,-24,-21,-28,-32,-30,-28,-27,-23,-24,-25,-26,-27,-28,-27,-20,-26,-29,-28,-13,-27,-23,-29,-26,-26,-30,-18,-29,-32,-26,-33,-27,-29,-26,-26,-18,-31,-28,-24,-25,-23,-27,-28,-19,-25,-26,-26,-26,-27,-27,-32,-31,-24
557,-25,-24,-15,-24,-20,-26,-21,-25,-24,-22,-29,-30,-26,-24,-23,-23,-23,-26,-26,-24,-18,-24,-24,-24,-26,-25,-28,-24,-33,-26,-30,-25,-27,-29,-27,-23,-26,-26,-23,-22,-30,-30,-28,-28,-27,-20,-22,-26,-22,-27,-26,-27,-19,-26,-27,-27,-18,-25,-20,-25,-23,-24,-26,-18,-26,-30,-25,-31,-25,-31,-23,-27,-16,-29,-26,-23,-22,-23,-25,-26,-23,-24,-29,-24,-25,-26,-26,-29,-31,-24
558,-23,-25,-16,-21,-17,-28,-23,-26,-22,-20,-26,-27,-25,-23,-24,-27,-23,-24,-24,-29,-18,-21,-25,-23,-25,-25,-27,-27,-32,-25,-26,-23,-24,-28,-27,-22,-26,-24,-23,-21,-24,-26,-28,-27,-26,-18,-20,-21,-22,-24,-28,-24,-18,-22,-26,-29,-24,-23,-21,-24,-21,-22,-25,-17,-24,-32,-25,-28,-23,-30,-22,-26,-16,-31,-25,-24,-20,-18,-23,-25,-26,-23,-31,-22,-24,-24,-26,-28,-32,-22
559,-20,-26,-18,-22,-16,-29,-26,-28,-21,-17,-26,-27,-25,-20,-22,-28,-22,-22,-23,-27,-18,-19,-26,-20,-22,-23,-25,-25,-32,-26,-24,-21,-26,-25,-26,-19,-23,-24,-20,-19,-25,-24,-28,-26,-25,-17,-18,-24,-21,-24,-25,-24,-17,-23,-24,-26,-28,-24,-19,-23,-18,-18,-28,-15,-22,-33,-22,-28,-23,-32,-19,-24,-17,-29,-24,-21,-19,-18,-22,-22,-27,-23,-32,-23,-22,-24,-25,-25,-32,-21
560,-20,-28,-22,-22,-15,-27,-24,-27,-19,-16,-27,-26,-25,-20,-23,-30,-23,-21,-20,-26,-21,-18,-29,-19,-21,-21,-24,-24,-30,-23,-23,-20,-24,-22,-24,-18,-23,-22,-18,-18,-23,-21,-25,-23,-23,-17,-16,-23,-16,-24,-22,-21,-16,-21,-23,-25,-28,-22,-20,-20,-17,-17,-26,-11,-21,-32,-21,-23,-22,-30,-20,-22,-13,-27,-19,-21,-17,-18,-20,-23,-30,-21,-32,-17,-19,-19,-21,-24,-32,-19
561,-20,-29,-25,-21,-11,-24,-28,-27,-18,-15,-24,-23,-23,-21,-20,-27,-20,-19,-17,-27,-17,-17,-30,-18,-20,-20,-21,-25,-30,-21,-22,-18,-22,-22,-21,-15,-23,-21,-17,-16,-22,-18,-23,-24,-21,-16,-15,-22,-15,-20,-20,-22,-15,-20,-20,-23,-30,-22,-18,-19,-18,-16,-24,-8,-18,-30,-20,-23,-22,-30,-19,-18,-13,-24,-17,-20,-17,-18,-20,-22,-30,-19,-31,-17,-18,-18,-19,-23,-30,-18
562,-16,-26,-26,-19,-10,-25,-28,-26,-16,-16,-22,-20,-22,-17,-21,-29,-18,-17,-15,-26,-14,-19,-31,-18,-20,-20,-18,-21,-28,-21,-21,-18,-18,-20,-22,-17,-21,-20,-18,-15,-21,-17,-20,-21,-20,-14,-16,-20,-15,-20,-20,-19,-11,-17,-19,-22,-31,-18,-17,-17,-15,-14,-20,-7,-18,-26,-18,-22,-20,-30,-17,-21,-11,-24,-19,-19,-17,-16,-16,-21,-31,-19,-27,-18,-18,-16,-19,-20,-29,-16
563,-17,-26,-26,-17,-8,-25,-25,-27,-15,-17,-21,-19,-20,-15,-20,-28,-16,-16,-14,-27,-15,-20,-30,-16,-18,-19,-20,-20,-26,-20,-21,-17,-16,-19,-21,-14,-21,-19,-16,-15,-19,-15,-20,-21,-20,-8,-15,-20,-15,-19,-19,-18,-9,-18,-18,-19,-29,-16,-15,-16,-15,-14,-19,-4,-17,-26,-16,-21,-19,-26,-17,-19,-10,-23,-19,-15,-16,-14,-18,-18,-31,-18,-27,-17,-18,-15,-17,-16,-25,-15
564,-16,-27,-27,-18,-5,-24,-22,-27,-13,-15,-20,-17,-22,-13,-19,-25,-18,-18,-16,-25,-11,-19,-29,-15,-17,-18,-18,-21,-24,-19,-19,-16,-16,-18,-19,-16,-19,-17,-15,-11,-19,-14,-19,-18,-20,-5,-16,-19,-14,-19,-16,-18,-5,-18,-19,-17,-28,-14,-12,-14,-12,-14,-19,-2,-17,-22,-16,-20,-18,-24,-19,-18,-6,-23,-17,-14,-13,-11,-15,-17,-30,-14,-21,-18,-16,-13,-15,-16,-24,-13
565,-12,-23,-25,-18,-1,-23,-23,-25,-13,-16,-17,-16,-22,-17,-20,-26,-16,-15,-18,-26,-10,-15,-28,-15,-17,-18,-17,-20,-22,-16,-16,-12,-14,-15,-20,-14,-19,-14,-14,-10,-18,-13,-18,-19,-19,-4,-15,-18,-12,-19,-17,-17,-2,-18,-16,-19,-30,-15,-13,-15,-12,-13,-19,1,-15,-19,-15,-19,-19,-22,-18,-19,1,-20,-14,-11,-13,-10,-13,-16,-28,-13,-21,-16,-17,-14,-15,-17,-22,-8
566,-13,-23,-26,-15,0,-21,-23,-23,-9,-12,-18,-16,-22,-14,-18,-23,-15,-12,-18,-25,-5,-18,-24,-11,-14,-16,-16,-17,-19,-15,-15,-13,-17,-13,-19,-13,-18,-15,-11,-5,-16,-11,-18,-18,-18,2,-13,-17,-13,-20,-14,-13,-2,-15,-12,-18,-27,-14,-13,-14,-9,-11,-17,8,-15,-18,-15,-17,-14,-19,-13,-16,1,-20,-12,-8,-10,-5,-12,-17,-22,-11,-21,-12,-14,-15,-13,-14,-21,-5
567,-12,-21,-23,-15,3,-20,-20,-23,-5,-11,-16,-16,-21,-12,-17,-20,-13,-11,-18,-22,-2,-15,-25,-10,-12,-14,-15,-15,-18,-14,-12,-13,-16,-13,-19,-12,-15,-11,-10,-2,-16,-10,-14,-14,-18,5,-10,-13,-12,-20,-12,-9,2,-15,-9,-18,-24,-12,-9,-13,-5,-10,-12,11,-13,-16,-14,-17,-15,-19,-13,-13,5,-19,-11,-8,-7,-4,-11,-15,-23,-6,-17,-13,-10,-11,-9,-13,-19,-2
568,-9,-20,-23,-15,7,-19,-20,-19,0,-10,-16,-15,-20,-10,-19,-19,-14,-9,-15,-20,2,-11,-22,-4,-9,-12,-12,-17,-19,-13,-13,-7,-15,-10,-15,-9,-13,-10,-7,2,-13,-9,-11,-13,-16,11,-7,-10,-10,-15,-10,-8,9,-10,-9,-16,-23,-8,-6,-12,-3,-8,-11,15,-9,-15,-13,-16,-15,-16,-14,-10,8,-18,-10,-4,-5,0,-7,-12,-20,-3,-14,-11,-9,-10,-6,-14,-13,2
569,-6,-18,-23,-13,13,-18,-18,-19,3,-4,-12,-14,-18,-7,-14,-19,-13,-6,-13,-17,6,-9,-21,-4,-7,-12,-11,-16,-15,-11,-11,-7,-11,-6,-15,-5,-13,-8,-5,6,-11,-5,-10,-12,-11,14,-4,-7,-10,-13,-7,-5,13,-6,-5,-15,-22,-6,-3,-9,1,-4,-9,20,-8,-15,-13,-12,-10,-16,-7,-9,13,-16,-6,2,1,7,-3,-11,-18,1,-14,-7,-7,-8,-2,-13,-13,4
570,-4,-16,-19,-11,15,-20,-16,-20,7,-1,-11,-11,-14,-3,-10,-17,-10,-2,-10,-17,10,-10,-20,0,-4,-9,-9,-12,-16,-8,-7,-3,-11,-3,-13,-2,-10,-4,-1,10,-7,-1,-7,-9,-11,19,-3,-6,-4,-10,-1,0,18,-3,-1,-14,-19,-3,3,-7,3,3,-4,21,-7,-17,-8,-8,-6,-18,-7,-5,16,-15,-4,2,5,9,-2,-9,-16,6,-16,-3,-3,-5,3,-10,-13,8
571,-1,-16,-20,-8,16,-16,-17,-19,8,-1,-7,-9,-14,2,-6,-18,-6,2,-7,-19,16,-7,-21,9,1,-5,-5,-14,-13,-9,-5,1,-8,-1,-7,0,-6,-3,1,13,-7,5,-2,-5,-11,20,3,1,2,-8,1,5,21,1,1,-14,-20,3,3,-4,10,4,-2,23,-3,-15,-6,-5,-2,-14,-4,-2,21,-13,1,8,9,13,1,-6,-17,11,-16,0,4,0,5,-7,-11,8
572,3,-17,-21,-5,16,-15,-17,-16,13,3,-5,-7,-13,7,-6,-16,-5,4,0,-18,18,-2,-21,12,5,-2,1,-12,-11,-5,1,6,-5,1,-7,5,-2,0,6,15,-4,9,0,-1,-7,25,7,6,7,-3,3,6,23,5,7,-9,-18,4,9,1,12,5,0,26,1,-16,-3,-4,-2,-14,2,2,23,-11,6,14,15,16,7,0,-16,15,-15,5,10,3,9,-4,-10,12
573,4,-16,-21,-1,17,-15,-15,-15,18,9,0,-4,-8,10,-1,-18,-2,8,-1,-19,19,1,-18,15,9,0,6,-9,-12,-2,5,9,2,5,-3,7,3,5,8,17,2,10,5,2,-3,26,11,9,9,0,8,11,25,9,8,-6,-18,11,12,4,17,11,6,24,7,-17,3,0,3,-14,8,7,26,-8,9,19,18,18,10,6,-15,19,-15,9,16,5,12,-1,-11,16
574,8,-15,-18,1,19,-12,-15,-10,20,13,4,0,-2,11,4,-16,1,13,4,-18,20,7,-20,15,12,5,7,-7,-12,4,9,10,8,9,0,12,6,6,12,20,6,14,9,7,3,26,14,14,13,6,11,14,27,16,13,-2,-18,15,17,10,21,17,10,26,12,-13,9,5,7,-14,10,12,30,-5,12,22,20,23,17,11,-14,20,-13,11,17,11,18,4,-10,18
575,10,-15,-17,4,23,-9,-15,-13,23,15,5,6,3,11,9,-14,5,17,9,-13,19,11,-17,21,14,8,10,-1,-10,9,10,15,11,12,6,14,10,11,19,22,9,16,13,12,5,27,19,18,18,10,14,17,27,18,14,4,-18,20,21,14,24,17,18,23,17,-11,12,10,9,-12,16,17,28,0,16,23,22,27,18,14,-14,22,-12,14,22,16,22,7,-8,19
576,12,-12,-17,11,23,-6,-14,-11,24,17,9,9,5,13,13,-12,10,21,14,-12,22,16,-17,23,16,12,16,2,-9,14,14,19,14,14,9,18,15,15,22,25,12,20,17,16,10,25,19,20,22,14,16,21,27,21,16,7,-18,22,24,18,23,19,20,24,19,-9,16,13,13,-9,20,21,25,5,20,26,23,28,22,14,-14,25,-10,20,22,16,23,12,-7,22
577,14,-11,-16,11,24,-3,-11,-7,26,20,13,13,8,19,14,-10,14,22,17,-8,23,16,-14,24,22,17,19,5,-4,17,19,21,18,17,13,18,17,16,24,24,16,20,20,18,14,26,22,23,26,17,19,23,24,22,19,10,-16,23,26,21,26,24,23,23,22,-5,21,17,18,-5,22,21,26,9,20,26,26,29,23,21,-12,22,-7,22,25,19,24,16,-6,21
578,16,-9,-11,15,22,-2,-7,-4,25,21,18,15,13,21,18,-7,15,25,19,-5,21,18,-13,24,23,19,19,12,1,19,19,24,22,19,16,24,20,19,25,25,18,21,25,22,16,24,22,26,27,21,22,24,27,23,24,16,-12,24,25,23,28,24,23,22,24,0,24,19,21,-1,25,23,28,13,23,26,27,31,23,25,-10,25,-6,24,27,22,25,20,-2,22
579,17,-8,-10,17,24,3,-3,1,22,23,21,17,15,21,20,-4,18,26,22,-2,22,22,-9,26,25,22,21,14,5,22,21,24,25,20,21,23,22,20,24,23,19,23,26,23,20,26,21,25,26,25,24,28,24,25,22,16,-10,26,26,25,26,25,26,20,23,5,29,22,21,4,26,26,27,16,24,26,25,30,24,26,-7,26,-4,24,27,23,26,24,1,22
580,17,-6,-8,21,24,5,-1,2,22,23,21,20,18,23,19,-2,21,27,23,3,22,22,-4,26,24,23,25,18,8,23,23,24,27,23,21,25,23,23,24,22,22,23,28,24,22,26,25,24,25,27,26,25,22,26,23,19,-5,28,27,25,26,26,26,23,28,7,29,23,26,8,25,24,24,18,25,26,24,28,25,27,-4,27,1,23,29,26,27,25,2,23
581,19,-3,-4,22,24,11,3,5,19,24,20,20,17,23,21,1,23,25,25,4,19,22,0,26,22,24,25,19,12,25,22,23,28,23,25,24,24,24,26,22,21,23,26,25,24,26,24,26,26,28,23,27,24,26,24,21,-1,30,24,28,29,25,27,22,28,12,26,24,24,12,25,25,28,23,27,27,24,30,24,27,0,25,7,25,30,24,26,25,7,22
582,21,2,0,23,25,15,9,10,22,25,22,21,18,22,23,6,22,23,25,10,21,23,4,25,21,28,24,23,14,26,23,27,27,25,24,24,24,24,25,21,24,24,27,25,23,25,24,25,27,29,22,27,25,26,24,23,1,27,24,25,26,26,25,24,27,18,25,24,22,19,27,27,29,26,27,26,24,29,22,26,7,27,15,24,26,24,25,26,11,22
583,21,6,4,24,27,18,11,14,23,26,24,23,21,20,25,13,23,26,28,13,24,23,8,26,23,25,25,24,18,27,24,26,30,24,27,22,25,23,28,23,24,23,27,26,25,27,25,23,24,29,22,26,26,25,23,27,4,27,24,23,26,25,26,27,27,23,24,26,24,22,28,28,26,26,24,27,22,27,21,26,9,26,16,25,24,25,27,27,14,24
584,23,11,8,24,25,21,17,17,23,26,24,22,20,20,23,19,24,25,25,19,23,24,13,28,22,24,27,24,23,27,26,28,30,24,28,25,26,24,27,20,24,24,26,25,23,30,27,25,25,26,23,28,29,25,24,27,9,29,22,26,26,25,24,26,28,26,25,25,24,28,25,24,27,28,24,28,23,25,20,25,13,24,20,22,26,24,26,25,17,27
585,25,13,13,24,26,25,20,23,21,27,23,23,18,22,24,22,23,27,27,24,24,23,14,28,23,25,26,24,26,29,23,27,29,26,26,25,25,22,26,24,22,24,25,25,25,27,28,27,27,29,23,29,28,25,24,24,13,28,21,26,28,29,25,28,28,29,24,28,24,28,26,26,29,28,25,28,24,27,21,26,17,27,24,21,23,26,26,26,20,23
586,26,17,15,26,27,30,24,26,23,28,23,22,22,24,25,27,25,24,27,25,26,25,20,28,22,27,26,24,27,28,22,26,29,26,26,24,24,22,27,25,26,25,28,25,24,28,26,26,26,26,25,28,30,26,25,27,19,27,23,25,27,27,25,27,29,34,24,25,21,29,27,25,31,29,25,29,25,27,23,23,23,29,28,22,24,26,25,25,24,26
587,29,20,18,28,28,31,26,27,23,26,24,22,22,24,26,29,28,24,28,29,30,26,25,28,24,29,26,26,28,26,25,28,27,24,24,26,26,23,29,25,25,25,30,23,25,29,26,27,27,28,26,29,30,26,25,26,25,27,25,26,26,28,25,28,29,38,23,24,21,32,28,25,30,26,25,29,26,31,24,25,27,31,31,24,24,29,28,24,26,26
588,29,24,23,29,22,34,30,27,25,30,23,25,20,26,27,30,27,25,27,32,32,26,29,27,26,28,25,28,32,26,27,31,26,25,25,25,26,26,29,27,24,26,27,23,23,28,28,27,29,27,25,28,28,28,25,27,28,30,25,29,26,31,28,25,29,36,24,29,25,34,28,28,29,26,27,30,28,31,25,24,29,30,31,23,27,27,27,22,28,30
589,31,27,28,29,22,32,32,32,29,29,27,25,17,27,27,32,30,24,28,32,31,28,31,27,27,29,24,29,33,29,28,31,28,24,27,27,26,26,28,28,26,23,27,26,27,25,26,26,28,27,26,31,27,28,26,26,32,33,27,28,26,30,27,23,29,37,24,27,26,34,28,27,30,26,25,28,30,29,27,27,32,30,34,24,26,28,26,24,30,29
590,31,28,31,28,20,31,34,32,28,29,26,25,19,28,29,34,29,26,27,34,28,28,31,28,27,28,25,28,35,27,26,31,28,29,26,28,28,28,29,26,29,24,27,26,26,22,29,27,28,29,28,31,25,29,26,28,35,30,26,28,26,29,28,23,29,38,25,25,30,36,29,27,28,27,27,28,29,29,29,26,34,29,34,27,24,31,25,23,29,26
591,32,30,31,30,18,34,33,32,24,28,29,25,23,29,30,34,29,25,30,33,27,29,33,26,27,28,28,27,35,28,27,29,26,31,26,29,30,27,26,24,28,24,27,26,27,18,28,29,31,30,28,30,21,29,28,28,31,31,27,29,26,29,29,22,30,37,24,29,32,35,31,29,21,26,27,27,28,27,30,27,35,28,35,30,24,31,28,27,30,27
592,34,32,32,29,15,33,36,36,23,27,29,28,24,29,28,34,30,25,30,34,24,29,35,23,28,29,30,31,32,28,29,30,27,31,25,29,28,28,29,22,29,26,27,26,30,15,31,30,31,29,28,29,16,28,26,28,36,31,28,29,25,27,28,15,31,39,27,27,31,36,29,28,19,28,30,25,28,23,29,28,33,26,37,30,23,31,27,28,32,26
593,32,30,33,28,12,33,35,35,21,27,29,29,25,30,27,35,28,24,30,34,19,28,36,19,28,31,26,29,36,27,30,28,28,31,28,28,27,29,27,21,28,27,28,26,31,10,28,28,29,29,27,28,14,27,26,29,37,29,25,29,23,28,26,10,30,37,26,28,33,35,29,26,15,27,29,19,29,20,30,28,36,23,37,30,24,30,22,28,31,24
594,28,32,34,29,5,34,33,35,18,25,28,29,28,26,28,35,26,20,30,35,15,28,34,16,28,31,23,30,35,28,29,27,26,29,27,27,27,27,21,18,28,26,27,25,30,4,26,24,26,29,27,25,10,23,26,28,36,26,25,28,18,24,26,5,28,36,27,28,30,34,28,28,7,26,27,17,24,15,27,24,35,19,35,27,21,28,20,29,33,21
595,24,33,33,30,2,33,34,35,14,25,27,30,29,26,25,36,24,21,26,35,14,27,38,14,28,31,23,28,34,26,27,25,24,26,28,24,24,27,21,13,27,22,27,25,26,-1,24,23,25,24,27,19,3,18,20,28,37,26,20,24,16,19,25,-1,24,36,25,26,29,34,29,26,2,29,23,15,22,9,26,24,33,15,34,25,18,26,17,29,32,19
596,22,33,34,26,-3,30,34,36,13,21,24,30,29,21,24,37,24,18,25,35,6,23,34,8,23,28,21,29,32,25,27,19,25,25,25,19,22,25,15,9,25,19,24,23,27,-2,22,19,24,22,20,14,-1,16,18,27,37,20,16,24,14,17,20,-8,19,36,23,28,27,33,24,23,-4,29,22,11,18,6,22,18,33,11,35,22,15,24,11,28,30,16
597,17,33,34,21,-7,30,31,33,6,18,21,27,28,17,22,35,24,14,20,34,-1,22,34,4,20,25,18,28,29,21,24,14,21,18,23,16,19,21,14,4,20,16,23,19,25,-9,16,16,20,19,17,13,-6,9,18,25,35,13,13,19,9,9,15,-12,17,31,23,25,21,33,19,18,-8,27,18,4,12,2,17,16,33,6,33,20,11,19,7,25,32,8
598,12,34,34,20,-10,28,29,29,2,14,19,25,29,15,21,31,19,9,16,30,-6,17,34,-2,15,21,15,29,26,16,18,12,19,17,20,13,14,15,6,2,19,12,17,16,22,-15,10,12,14,15,13,7,-12,8,13,25,34,12,9,15,6,4,10,-15,12,28,18,21,19,30,15,15,-13,26,14,0,7,-3,12,12,33,0,32,12,6,13,5,21,31,3
