,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
572,16,7,15,17,13,13,7,-7,-10,10,-14,-1,-2,-6,-4,-1,-3,-1,-6,0,23,-5,-26,-25,-31,-26,-5,-10,7,-9,-9,3,17,25,10,1,36,-7,38,29,30,33,31,37,37,16,17,16,11,17,40,-14,-23,15,15,-2,46,12,16,-11,5,2,-2,4,-4,-26,13,19
573,14,4,12,14,12,14,7,-6,-9,14,-4,2,3,1,2,3,4,6,0,4,22,-6,-25,-29,-31,-29,-5,-10,5,-10,-5,3,20,20,17,-5,32,-12,35,22,25,30,29,33,34,17,22,17,14,17,44,-4,-21,9,19,-3,48,13,16,-10,12,0,0,2,-4,-27,10,24
574,13,6,13,12,12,11,2,-4,-8,16,0,6,10,3,4,6,7,11,3,9,19,-5,-21,-29,-30,-35,-4,-11,4,-8,0,0,22,14,20,-11,27,-14,29,17,20,29,26,30,31,16,23,17,15,20,47,8,-20,4,24,-3,49,10,17,-8,19,1,1,2,-3,-28,12,27
575,14,3,12,9,11,6,1,-2,-10,20,6,11,14,9,10,11,11,16,6,15,19,-4,-16,-30,-33,-33,-5,-11,4,-4,2,-2,25,6,25,-16,23,-18,25,11,13,23,23,26,27,18,27,19,17,21,48,13,-18,-1,25,-4,49,8,15,-9,25,0,0,2,-3,-30,9,26
576,13,1,12,7,8,6,0,-2,-11,24,9,16,17,12,14,16,15,19,11,17,17,-4,-15,-27,-33,-34,-4,-11,3,-4,3,-2,27,-2,32,-18,15,-22,16,3,6,18,18,23,21,18,28,17,18,24,46,27,-18,-7,24,-5,48,5,12,-9,29,0,0,0,-2,-28,10,27
577,11,0,11,5,7,5,-8,-2,-10,25,14,18,21,15,17,21,20,23,14,20,11,-2,-11,-24,-29,-34,-2,-10,2,-2,5,-2,30,-7,37,-21,10,-22,10,-4,-2,17,17,18,16,20,30,16,20,27,48,38,-14,-12,29,-6,48,5,13,-12,32,-1,-2,2,-4,-23,9,27
578,7,-4,8,4,5,2,-10,-2,-8,25,21,22,24,19,18,23,23,25,19,25,8,1,-10,-24,-28,-30,-2,-10,2,-4,5,-3,31,-11,39,-23,4,-22,5,-8,-8,11,13,12,12,19,33,14,21,27,47,47,-10,-17,27,-8,46,6,11,-10,33,-2,-1,2,-5,-16,8,24
579,3,-6,4,2,4,-1,-11,0,-6,24,23,24,24,21,23,26,27,23,20,27,6,2,-6,-19,-24,-25,-2,-9,-1,1,7,-6,32,-17,44,-25,-1,-20,-5,-14,-15,7,9,5,10,20,33,15,25,29,44,56,-6,-25,24,-9,42,2,11,-9,32,-1,-1,2,-1,-7,6,19
580,0,-7,4,1,2,-4,-9,1,-6,24,23,25,26,23,25,26,25,23,21,28,0,8,-1,-15,-21,-23,-2,-6,-3,-1,9,-5,32,-16,49,-22,-9,-19,-11,-20,-19,4,7,2,7,22,33,15,25,30,43,58,-8,-26,25,-7,42,2,10,-6,29,-2,-1,1,0,1,4,16
581,-3,-8,2,-2,-2,-4,-12,-1,-3,24,29,26,26,26,26,28,25,25,25,28,-6,12,1,-13,-17,-19,2,-5,-6,2,10,-6,32,-20,55,-21,-15,-14,-15,-24,-22,1,5,0,3,22,34,14,23,30,44,64,-6,-33,23,-7,36,1,10,-3,27,-4,-1,-2,1,10,3,11
582,-8,-8,-1,-6,-6,-9,-13,-3,-1,22,28,26,24,26,25,29,25,23,24,26,-10,12,3,-7,-13,-15,2,-5,-4,3,9,-8,32,-22,56,-19,-20,-12,-19,-27,-24,-2,5,-1,-1,21,31,15,25,31,42,65,-3,-36,19,-11,32,-1,11,1,21,-8,0,-2,1,20,0,5
583,-10,-12,-5,-7,-8,-12,-10,1,1,22,28,23,25,25,26,26,25,21,23,24,-11,15,8,1,-6,-9,4,-4,-6,2,7,-5,30,-22,56,-13,-22,-9,-24,-27,-24,-2,1,-4,0,23,28,13,25,31,37,66,-2,-43,16,-10,28,-1,9,2,15,-6,1,-1,1,31,-2,-2
584,-13,-11,-7,-12,-9,-11,-8,1,2,20,29,24,25,24,25,24,23,21,22,23,-13,19,11,2,-2,-6,4,0,-7,5,8,-6,27,-23,58,-10,-24,-5,-26,-26,-24,-2,2,-4,0,24,26,11,24,28,33,65,2,-48,12,-11,27,-2,10,8,8,-4,0,1,3,38,-4,-8
585,-15,-13,-8,-13,-12,-11,-6,2,4,16,28,20,24,23,24,21,23,20,21,20,-15,21,16,10,8,2,4,4,-7,4,6,-6,25,-19,61,-5,-23,-3,-25,-22,-23,-1,1,-4,-3,21,24,12,24,29,32,61,3,-48,9,-6,22,-5,10,13,4,-4,1,1,3,42,-6,-12
586,-16,-14,-11,-13,-12,-14,-8,-2,8,15,26,20,21,20,22,20,21,18,18,21,-15,22,21,12,14,8,4,6,-4,7,8,-6,23,-14,62,0,-24,1,-23,-17,-18,1,-1,-4,-4,21,18,12,23,23,29,61,2,-54,7,-7,19,-6,11,16,-2,-4,3,-2,7,42,-11,-15
587,-19,-13,-12,-15,-15,-15,-5,-1,14,12,28,18,17,18,21,19,19,16,16,18,-14,27,22,17,17,13,6,9,-4,7,6,-9,20,-8,61,3,-21,6,-24,-15,-14,2,-1,-4,-5,17,11,11,22,22,22,54,6,-61,1,-4,15,-10,11,22,-3,-3,3,-2,5,42,-12,-20
588,-19,-11,-12,-15,-15,-16,-2,-2,18,11,23,17,15,19,21,18,16,14,16,15,-14,26,26,26,23,18,7,11,-4,12,9,-6,17,-6,60,7,-17,9,-20,-12,-10,0,1,-3,-2,16,8,10,16,17,17,46,4,-64,-3,2,9,-9,11,24,-9,0,1,1,5,42,-12,-22
589,-20,-11,-14,-16,-17,-14,3,-3,23,11,20,13,14,18,17,12,12,11,13,14,-13,28,29,29,29,24,8,12,-2,10,9,-6,15,-3,57,9,-12,8,-16,-6,-5,4,1,-4,-4,14,1,6,16,13,13,39,5,-69,-6,7,6,-8,13,26,-9,1,3,1,3,34,-15,-24
590,-22,-9,-14,-14,-16,-16,6,-5,28,6,21,10,12,14,18,8,10,11,13,13,-8,26,33,32,32,29,6,15,-3,10,8,-5,11,2,52,13,-11,10,-11,0,0,2,1,-1,-4,10,-5,9,11,7,9,34,6,-72,-10,12,2,-10,15,28,-5,2,4,1,3,24,-20,-25
591,-18,-6,-16,-15,-15,-13,10,-4,31,4,15,8,9,13,14,6,8,7,10,10,-6,20,35,37,36,32,9,18,-5,8,6,-7,5,6,49,14,-5,10,-5,3,4,2,2,-2,-2,6,-12,4,8,2,7,24,7,-76,-14,19,1,-12,15,29,-3,4,2,1,3,14,-21,-25
592,-14,-4,-14,-15,-11,-11,16,-6,32,2,11,4,6,10,8,5,5,4,9,7,-4,15,39,42,43,37,10,19,-3,11,6,-8,4,10,44,14,-1,12,-1,7,6,1,1,0,-3,2,-14,3,6,-2,5,13,8,-77,-15,26,0,-12,17,32,1,3,3,1,-1,2,-22,-22
593,-11,-1,-13,-13,-9,-7,18,-8,33,0,10,3,4,6,5,4,4,3,6,3,2,8,43,43,45,41,8,20,-3,9,4,-6,1,15,40,13,5,11,3,11,9,0,3,3,-4,-1,-19,-2,4,-9,2,4,6,-81,-20,28,-5,-10,18,35,11,3,2,0,0,-8,-23,-18
594,-9,4,-10,-9,-5,-4,20,-8,32,-1,6,3,1,3,7,0,4,-1,3,1,5,2,47,45,47,42,10,22,-5,8,4,-5,-4,16,33,13,9,9,9,13,11,0,2,2,-3,-6,-23,-6,1,-15,-2,-8,7,-84,-25,34,-8,-10,17,34,24,5,1,1,-1,-19,-24,-15
595,-3,5,-8,-5,0,0,20,-8,31,-1,3,1,-2,1,2,-2,2,-2,0,-1,10,-2,46,45,46,45,11,23,-5,8,4,-6,-8,16,25,9,11,4,13,12,15,0,1,2,-5,-11,-27,-8,-3,-18,-5,-16,8,-83,-24,42,-9,-11,16,36,40,4,-2,-3,-2,-32,-22,-11
596,3,9,-6,-2,4,4,19,-6,29,-3,0,0,-4,-3,0,-3,0,-3,0,-3,12,-11,47,42,46,46,11,25,-5,9,1,-6,-13,15,17,5,13,3,14,13,14,-3,0,0,-6,-15,-31,-13,-8,-22,-8,-24,8,-83,-27,43,-12,-12,15,38,56,2,-2,-3,-5,-42,-19,-8
597,8,12,-1,2,6,7,18,-8,26,-5,-1,-2,-4,-5,-2,-3,-2,-2,-2,-5,14,-15,49,43,46,45,11,23,-4,6,0,-5,-14,13,11,2,14,-1,14,14,13,-8,-3,-2,-8,-18,-33,-15,-13,-30,-11,-34,9,-83,-30,49,-15,-12,16,38,75,2,-3,-6,-8,-51,-17,-4
598,14,15,4,4,10,12,16,-7,24,-5,-3,-3,-4,-4,-5,-3,-3,-4,-1,-7,14,-22,47,40,44,44,11,22,-2,4,1,-3,-15,10,3,-1,12,-3,14,11,12,-11,-6,-5,-10,-19,-34,-17,-13,-34,-13,-41,10,-80,-31,53,-16,-11,17,37,95,1,-6,-7,-9,-52,-14,-1
599,15,16,10,7,12,15,13,-6,20,-6,-4,-3,-5,-3,-4,-2,-3,-3,-1,-9,14,-24,48,35,42,40,12,23,-5,3,1,-2,-18,6,-6,-5,11,-6,14,8,7,-13,-8,-8,-16,-23,-35,-21,-16,-36,-16,-43,12,-75,-31,52,-17,-10,16,37,114,-3,-8,-6,-10,-57,-9,3
600,15,18,14,13,16,19,12,-2,16,-6,-6,-4,-3,-3,-3,-4,-2,-5,-3,-8,15,-28,45,27,36,35,9,22,-2,3,-1,-1,-19,3,-16,-9,9,-12,12,6,1,-14,-11,-12,-16,-25,-36,-22,-21,-38,-19,-51,11,-72,-33,49,-20,-10,11,36,133,-5,-9,-10,-11,-57,-6,6
601,18,18,15,14,17,25,9,-2,11,-7,-8,-3,-2,-5,-2,-4,-5,-5,-4,-7,15,-30,41,22,27,32,6,20,1,2,0,-1,-19,0,-21,-13,6,-12,9,1,2,-16,-12,-14,-18,-25,-38,-23,-22,-37,-20,-53,12,-63,-33,50,-20,-10,12,37,152,-5,-10,-10,-11,-53,-2,9
602,21,19,18,16,16,23,6,0,7,-3,-9,-6,-4,-6,-3,-4,-4,-2,-1,-8,13,-32,38,13,24,26,6,18,3,0,-1,2,-21,-9,-25,-17,1,-12,6,-4,-5,-20,-16,-17,-21,-25,-36,-27,-25,-37,-24,-55,13,-57,-33,45,-23,-10,10,31,175,-7,-12,-10,-10,-49,3,11
603,19,15,20,18,17,22,1,-2,7,-2,-8,-5,-3,-3,-4,-4,-4,-4,-2,-5,11,-30,34,6,16,18,4,17,5,-1,2,3,-21,-12,-34,-18,-5,-14,0,-8,-8,-23,-20,-21,-24,-25,-32,-27,-26,-36,-23,-52,14,-49,-34,42,-26,-9,9,27,193,-9,-9,-9,-8,-41,6,14
604,17,13,17,17,14,19,-2,-1,3,-1,-7,-3,-1,-2,-4,-5,-3,-1,-3,-4,8,-27,26,1,9,10,1,17,6,-1,1,5,-20,-17,-39,-15,-6,-16,-5,-9,-15,-25,-22,-25,-27,-22,-32,-27,-29,-37,-23,-54,11,-42,-31,37,-28,-9,6,20,208,-9,-9,-7,-6,-32,7,11
605,16,10,17,15,14,18,-6,1,3,-1,-5,-2,0,-1,-3,-3,-5,-2,-3,-4,6,-26,21,-7,2,3,-2,13,9,-1,-2,9,-20,-21,-46,-17,-12,-14,-9,-15,-13,-26,-25,-28,-30,-21,-27,-28,-30,-33,-25,-51,12,-30,-29,32,-30,-8,5,15,217,-9,-7,-4,-3,-25,11,14
606,14,7,13,13,8,12,-9,-4,-1,-5,-3,-1,0,-1,-2,-2,-6,-2,-2,-1,3,-23,14,-15,-7,-6,-5,12,12,-1,-1,9,-19,-22,-49,-16,-14,-13,-12,-19,-19,-28,-28,-29,-30,-20,-21,-28,-29,-29,-24,-45,10,-21,-28,28,-30,-10,2,9,224,-8,-8,-4,-1,-17,14,13
607,10,-2,10,10,4,5,-10,-5,-2,-3,-5,0,-2,-1,-4,-3,-5,-2,0,0,-1,-17,8,-20,-14,-12,-9,8,13,-4,-2,13,-19,-22,-50,-13,-20,-12,-15,-20,-21,-27,-28,-30,-33,-21,-18,-24,-30,-28,-25,-43,12,-8,-25,25,-31,-8,-1,4,224,-6,-3,-3,2,-6,15,17
608,7,-10,7,6,-2,-2,-9,-3,-3,-4,-6,-1,1,-1,-3,-2,-4,0,-2,0,-1,-12,0,-26,-20,-18,-11,6,14,-4,-3,13,-16,-22,-52,-9,-20,-6,-18,-21,-21,-28,-30,-31,-32,-18,-15,-24,-27,-24,-25,-39,12,3,-23,19,-33,-7,-4,-3,220,-3,0,1,5,0,17,17
609,2,-12,0,-1,-8,-8,-12,-4,-7,-3,-3,0,0,-1,-2,-2,-3,2,1,1,-4,-7,-7,-31,-27,-24,-14,5,15,-6,-3,13,-15,-19,-55,-5,-19,-3,-19,-19,-21,-28,-29,-32,-29,-17,-9,-24,-24,-19,-26,-32,10,14,-20,14,-34,-8,-5,-13,210,-1,3,4,9,11,20,16
610,-7,-16,-7,-8,-12,-13,-13,-2,-10,-3,-2,-1,-3,0,-1,1,-4,2,-2,1,-6,-4,-14,-33,-34,-31,-15,5,12,-5,-2,15,-11,-16,-57,-1,-20,1,-20,-17,-15,-28,-31,-32,-28,-17,-6,-19,-22,-13,-24,-27,6,24,-18,10,-32,-7,-8,-21,193,2,6,7,13,20,20,18
611,-10,-21,-13,-12,-14,-21,-11,-2,-13,-6,-4,-3,-4,-3,-1,1,-3,0,-4,1,-9,1,-20,-37,-39,-36,-17,5,13,-8,-4,13,-10,-8,-57,2,-17,3,-21,-14,-12,-26,-27,-31,-29,-14,-2,-14,-21,-10,-24,-23,6,33,-15,5,-32,-6,-8,-24,169,5,9,10,14,29,18,14
612,-13,-22,-17,-16,-19,-23,-10,-1,-18,-8,-3,-3,-5,-2,-2,-2,-3,-2,-6,-1,-11,5,-28,-41,-41,-38,-18,0,14,-8,-2,12,-7,-6,-58,10,-14,7,-17,-7,-4,-24,-24,-28,-25,-12,2,-10,-19,-7,-26,-17,5,42,-11,2,-32,-3,-13,-30,144,6,12,13,15,35,15,16
613,-16,-25,-20,-20,-17,-28,-12,-2,-19,-10,-1,-5,-7,-3,-5,-2,-4,-3,-2,-1,-11,11,-33,-43,-42,-42,-22,-2,13,-8,-1,11,-4,-2,-56,14,-11,13,-11,0,1,-23,-25,-25,-22,-9,3,-6,-16,-1,-27,-10,3,52,-8,-3,-30,-3,-10,-38,116,10,15,14,16,40,15,13
614,-22,-24,-24,-23,-19,-31,-8,-3,-16,-9,-2,-10,-10,-4,-6,-3,-5,-4,-6,-4,-9,14,-40,-41,-45,-45,-23,-3,10,-9,0,9,-3,5,-52,15,-3,18,-8,5,5,-18,-22,-22,-18,-6,4,-4,-14,3,-26,-6,4,59,-3,-6,-26,-3,-12,-40,83,11,15,15,17,44,12,13
615,-24,-24,-24,-22,-22,-33,-5,-3,-19,-14,-4,-12,-12,-7,-5,-7,-6,-7,-7,-6,-11,14,-47,-37,-45,-43,-23,-5,9,-6,1,6,-2,12,-49,21,0,21,-4,9,12,-13,-18,-19,-16,-4,8,-1,-13,6,-23,-3,0,69,1,-7,-23,-1,-13,-42,47,14,17,15,16,44,9,11
616,-23,-21,-25,-20,-19,-28,-4,-6,-19,-19,-7,-15,-13,-8,-8,-9,-9,-11,-7,-6,-8,13,-49,-34,-40,-42,-20,-8,8,-5,2,1,-1,20,-43,24,6,23,3,16,19,-14,-13,-12,-11,-3,10,1,-7,6,-24,0,-3,76,6,-9,-21,1,-15,-43,11,13,16,15,13,46,5,10
617,-19,-17,-23,-20,-14,-23,-1,-7,-20,-20,-7,-17,-16,-11,-11,-10,-10,-12,-11,-11,-8,13,-54,-32,-39,-43,-18,-10,3,-6,4,-1,1,22,-39,27,13,23,10,21,23,-7,-9,-10,-5,-1,9,5,-3,8,-24,5,-6,82,15,-13,-14,4,-14,-42,-25,12,15,13,13,46,1,9
618,-17,-9,-19,-17,-12,-18,-1,-5,-17,-22,-10,-23,-19,-11,-14,-13,-14,-14,-14,-13,-7,11,-60,-29,-38,-40,-18,-9,0,-1,5,-3,4,26,-34,26,20,27,17,28,28,-3,-1,-3,1,2,13,8,-2,11,-25,11,-9,86,19,-15,-9,3,-17,-42,-60,12,14,10,13,40,-2,6
619,-9,-2,-12,-13,-9,-10,-1,-7,-20,-24,-13,-24,-21,-15,-15,-16,-14,-17,-15,-16,-5,6,-65,-27,-36,-36,-16,-12,-3,1,6,-6,3,30,-31,25,25,25,23,32,31,3,4,2,7,2,13,10,5,11,-22,16,-10,87,22,-21,-4,5,-16,-40,-93,11,12,10,5,37,-4,6
620,-4,6,-8,-7,-3,-4,1,-6,-23,-26,-15,-29,-24,-17,-16,-21,-17,-18,-18,-20,-7,3,-65,-23,-27,-30,-12,-11,-4,3,9,-8,4,32,-26,23,29,23,27,33,32,8,7,9,10,2,13,12,7,12,-20,17,-16,91,29,-24,-2,4,-15,-38,-121,9,13,5,5,31,-6,6
621,2,13,0,-1,5,7,2,-3,-20,-27,-16,-31,-25,-19,-17,-22,-21,-22,-21,-21,-4,-2,-67,-19,-23,-27,-9,-10,-5,5,9,-11,6,34,-21,18,30,18,30,35,35,13,12,14,13,-1,12,15,7,13,-21,18,-14,89,35,-27,0,5,-16,-37,-142,8,7,4,1,21,-9,1
622,9,19,7,8,10,14,2,-3,-17,-27,-18,-30,-28,-21,-20,-25,-20,-24,-23,-26,-4,-7,-69,-13,-18,-21,-5,-10,-8,7,8,-14,6,34,-19,19,32,15,30,33,33,21,16,16,17,1,10,16,9,11,-16,16,-16,87,41,-30,5,6,-14,-34,-159,5,5,2,0,12,-10,0
623,15,22,13,17,15,19,4,-3,-14,-26,-21,-29,-26,-24,-22,-26,-24,-24,-24,-30,-2,-10,-69,-7,-15,-17,-1,-12,-9,9,9,-14,6,32,-14,17,33,11,32,28,29,21,21,20,21,2,10,17,14,15,-15,14,-16,82,45,-32,10,8,-11,-33,-173,3,3,1,-3,4,-11,-3
624,21,29,19,19,20,24,1,1,-14,-22,-21,-30,-23,-25,-23,-27,-23,-24,-22,-30,1,-12,-67,-2,-7,-12,2,-9,-12,11,8,-13,8,26,-11,11,30,7,30,24,23,24,24,26,25,4,12,18,15,14,-13,15,-16,79,48,-34,11,10,-10,-29,-183,2,1,-4,-7,-7,-11,-1
625,24,31,24,24,21,32,1,2,-14,-22,-22,-27,-21,-23,-21,-25,-24,-26,-24,-28,3,-16,-66,2,-2,-4,4,-8,-10,13,8,-11,7,23,-8,8,28,-1,29,21,20,29,28,34,30,6,11,18,13,14,-10,12,-17,73,52,-37,14,10,-10,-27,-183,-4,-5,-7,-8,-15,-13,-6
626,28,33,28,29,25,35,-2,3,-11,-19,-22,-23,-21,-25,-20,-23,-22,-23,-23,-25,5,-18,-65,6,3,0,5,-8,-11,11,6,-13,7,14,-9,2,24,-5,26,12,13,31,29,37,31,6,12,17,15,14,-8,10,-17,69,56,-39,15,12,-10,-22,-184,-4,-6,-8,-8,-19,-10,-6
627,30,30,31,33,31,38,-3,6,-10,-11,-21,-18,-17,-23,-19,-22,-20,-20,-23,-23,5,-21,-61,10,11,6,9,-7,-9,9,3,-13,8,8,-7,-5,18,-8,21,5,6,32,31,38,34,7,14,17,13,14,-6,6,-17,60,57,-40,17,13,-8,-20,-178,-6,-7,-8,-9,-24,-10,-10
628,32,27,32,35,28,34,-5,8,-10,-6,-21,-15,-11,-20,-18,-18,-17,-17,-20,-18,6,-18,-58,13,16,10,10,-8,-8,5,-2,-9,8,2,-4,-10,11,-14,16,-5,-1,33,32,38,32,8,17,21,13,17,-4,2,-15,54,57,-42,19,15,-6,-18,-170,-6,-8,-8,-9,-28,-10,-10
629,30,26,30,32,26,31,-5,7,-9,0,-17,-10,-6,-17,-14,-14,-14,-12,-17,-14,6,-20,-56,14,20,15,14,-6,-9,4,-6,-6,10,-8,-3,-14,4,-16,10,-11,-8,37,32,38,32,10,18,23,15,17,-1,-1,-13,49,59,-44,19,20,-5,-17,-156,-6,-8,-9,-6,-26,-9,-10
630,26,24,26,27,24,28,-8,10,-6,8,-14,-1,1,-12,-8,-9,-8,-8,-12,-9,7,-15,-50,19,22,19,12,-5,-9,0,-6,-6,12,-15,-2,-17,-5,-16,3,-19,-16,33,33,36,30,14,20,22,14,16,3,-3,-10,42,57,-42,19,23,-3,-13,-140,-3,-9,-9,-7,-24,-6,-15
631,24,15,21,25,18,21,-10,10,-6,15,-11,5,5,-5,-1,-2,-2,-2,-7,-2,3,-11,-44,20,26,21,16,-5,-5,-4,-8,-3,11,-23,-3,-23,-13,-19,-4,-26,-22,31,31,35,29,13,20,23,14,19,7,-6,-8,33,58,-42,22,22,-5,-7,-125,-5,-7,-5,-4,-19,-5,-13
632,19,5,17,19,12,15,-12,10,-4,22,-2,11,12,0,3,5,4,5,-1,2,3,-7,-35,22,27,26,16,-2,-4,-8,-10,-1,12,-26,1,-24,-21,-22,-12,-31,-28,29,29,33,26,14,23,22,14,22,8,-7,-5,26,55,-40,21,22,-3,-4,-107,-2,-7,-2,-2,-12,-2,-21
633,12,-1,13,13,6,6,-12,8,1,27,6,18,17,6,8,9,12,8,4,8,4,-1,-32,24,27,23,17,-2,-3,-9,-14,3,11,-31,1,-24,-25,-20,-20,-35,-32,23,26,29,27,16,24,26,15,22,11,-5,0,22,52,-39,21,21,-1,2,-91,-1,-7,-1,-2,-6,-3,-20
634,4,-10,4,5,-2,-3,-11,9,2,32,9,25,24,14,17,18,16,12,13,15,3,7,-27,23,28,25,18,-1,2,-12,-18,3,11,-33,3,-22,-32,-17,-27,-37,-33,21,22,23,23,15,26,25,18,24,13,-7,0,13,50,-37,22,21,0,5,-73,0,-7,1,-4,4,-4,-23
635,-3,-17,-2,-4,-9,-10,-11,11,1,37,14,31,29,19,21,22,23,20,19,20,2,13,-23,20,27,24,15,1,3,-14,-16,3,12,-36,7,-20,-35,-12,-31,-36,-34,19,21,19,20,18,26,25,18,25,13,-6,3,10,46,-35,22,20,-1,11,-55,0,-4,1,2,13,0,-23
636,-13,-23,-13,-12,-16,-16,-9,9,4,41,19,35,33,25,24,29,27,28,23,27,4,21,-16,21,23,23,15,1,5,-18,-14,5,13,-33,10,-16,-34,-11,-34,-36,-36,17,18,16,19,20,27,26,21,25,18,-3,5,5,42,-32,19,19,-1,17,-36,2,-1,2,4,20,0,-23
637,-18,-24,-19,-18,-20,-22,-8,9,4,39,23,37,34,30,28,33,28,31,28,29,3,27,-12,18,19,18,13,1,4,-19,-14,3,8,-31,13,-13,-34,-6,-35,-32,-34,11,12,11,15,21,27,22,22,26,21,1,10,0,38,-30,21,19,1,21,-24,5,2,5,3,27,4,-21
638,-23,-28,-22,-22,-24,-24,-5,11,4,39,30,38,36,33,33,37,31,36,33,36,0,32,-9,17,16,16,14,2,4,-17,-14,6,8,-27,18,-8,-30,-2,-35,-26,-29,8,8,5,9,22,27,20,23,25,19,2,12,-3,32,-24,21,18,1,24,-10,5,5,5,6,28,5,-20
639,-28,-28,-27,-26,-26,-29,-1,10,9,37,34,39,37,35,36,39,36,37,35,37,3,35,-4,14,13,12,10,2,4,-17,-10,6,9,-22,20,-5,-28,2,-34,-19,-21,5,5,-2,4,24,23,17,25,25,20,5,13,-10,29,-18,19,16,-1,28,1,6,6,4,5,30,6,-18
640,-28,-28,-29,-31,-28,-29,-1,11,13,34,36,40,36,37,37,38,36,38,36,40,3,35,-1,13,10,11,8,6,6,-16,-12,2,10,-16,24,1,-24,6,-33,-14,-14,0,2,-4,0,23,22,17,23,24,20,11,13,-12,24,-14,18,18,0,32,7,8,6,6,5,28,7,-13
641,-28,-25,-30,-29,-27,-30,3,11,16,30,36,39,36,37,36,37,35,39,36,37,3,39,2,11,8,9,8,4,6,-13,-7,4,7,-8,29,6,-17,8,-25,-7,-9,-4,0,-7,-3,24,20,10,26,21,21,15,13,-18,17,-8,16,17,0,31,11,7,9,7,5,27,8,-8
642,-26,-20,-28,-28,-21,-26,5,7,17,26,37,36,31,34,35,36,33,38,34,36,4,38,3,8,4,6,4,4,5,-11,-6,3,7,2,33,11,-7,11,-19,0,0,-6,-5,-9,-6,23,16,7,24,19,18,20,13,-21,14,-4,13,13,1,33,17,6,5,6,4,21,9,-4
643,-20,-16,-22,-24,-17,-19,9,6,18,19,39,32,27,33,31,33,31,35,32,32,5,35,6,9,3,4,2,7,1,-7,-1,0,9,8,36,12,-2,14,-11,11,9,-8,-8,-12,-8,19,9,5,22,16,16,24,16,-25,8,3,12,13,0,35,18,2,5,5,3,14,10,4
644,-16,-10,-17,-18,-11,-16,15,4,18,12,35,24,23,30,28,28,26,29,30,27,4,33,10,9,4,2,1,6,1,-6,1,0,7,15,38,15,7,15,-2,17,14,-11,-8,-14,-9,19,6,1,20,12,17,29,20,-25,4,10,11,14,2,34,14,1,6,2,0,7,14,7
645,-12,-3,-11,-13,-5,-10,16,5,18,5,34,20,19,26,21,23,21,23,25,26,4,23,9,8,1,1,0,6,1,-5,1,-2,7,22,41,17,17,14,5,24,21,-14,-11,-16,-11,18,3,-4,17,10,16,35,19,-32,-2,19,12,11,1,34,12,-1,3,-1,-4,1,15,12
646,-2,7,-8,-7,2,-1,19,5,17,-2,29,13,13,23,17,19,16,20,20,19,3,19,8,8,0,1,-1,9,-1,-1,4,-3,5,24,44,17,22,14,11,29,29,-13,-12,-15,-13,19,0,-10,16,5,14,35,20,-34,-5,26,11,12,2,32,4,-1,0,-3,-5,-7,15,15
647,4,13,2,3,8,7,21,6,15,-6,22,7,8,14,14,12,13,14,14,13,4,15,6,7,1,0,0,8,-4,3,7,-3,9,30,44,14,27,12,18,34,32,-12,-12,-14,-12,17,-6,-12,9,1,10,38,19,-38,-10,29,8,12,3,33,-7,-4,-4,-6,-5,-14,16,23
648,12,20,8,9,14,15,23,8,13,-14,16,0,2,8,7,6,5,8,10,6,4,7,7,5,-1,3,-3,8,-5,4,8,-6,9,32,45,12,33,12,26,33,36,-13,-13,-13,-13,14,-12,-17,6,-2,4,37,18,-37,-15,35,6,11,2,33,-16,-8,-4,-8,-8,-22,16,24
649,18,24,14,14,20,18,20,5,11,-17,9,-5,-3,2,1,0,0,3,4,-1,-1,-2,6,4,1,3,-5,8,-5,7,12,-5,5,31,46,9,36,10,30,36,37,-13,-12,-14,-16,13,-14,-18,2,-7,-1,38,18,-41,-19,42,4,9,0,33,-26,-10,-4,-9,-8,-24,19,26
650,22,28,19,20,22,21,20,3,10,-17,3,-8,-7,-2,-7,-6,-5,-1,-3,-4,-3,-6,2,4,0,1,-6,8,-3,10,11,-7,6,29,44,8,38,8,35,33,35,-11,-11,-13,-13,7,-19,-20,0,-13,-3,40,18,-45,-21,42,2,9,1,33,-35,-12,-9,-12,-8,-27,19,26
651,24,28,25,26,24,24,18,7,9,-20,-4,-14,-12,-8,-9,-10,-10,-9,-9,-9,-4,-16,2,5,0,0,-4,9,-6,12,13,-5,6,26,43,7,36,4,34,30,32,-11,-13,-8,-13,5,-24,-23,-6,-18,-9,39,21,-47,-25,44,2,4,2,33,-45,-10,-11,-14,-10,-29,21,27
652,27,30,25,26,23,25,17,6,6,-23,-9,-19,-16,-13,-11,-14,-14,-13,-11,-11,-5,-23,0,2,1,1,-4,10,-7,11,13,-4,8,24,42,0,33,0,34,25,26,-9,-12,-8,-12,-1,-27,-23,-10,-19,-12,37,17,-46,-29,46,-1,0,0,33,-55,-14,-11,-11,-9,-28,20,24
