,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
868,10,-12,-25,5,-3,-8,-5,-4,-1,-3,-6,1,-6,-12,-6,-12,-12,-8,-4,-9,-7,-7,-4,-10,-9,-14,-4,-12,-3,-10,-10,-8,-1,-11,-15,-16,-13,-6,-5,-13,-7,-14,-9,-7,-11,-10,-20,-12,-5,-17,-4,-11,-6,-14,-4,-14,-12,-14,-5,-6,-7,-12,-15,-17,-5,-18,-6,-18,-17,-7,-15,-9,-14,-7,-14,-5,-11,-15,-10,-16,-4,-15,-12,-6,-11,-9,-18,-7,-17,-17,-21,-17,-10,-6,-7,-16,-14,-10,-21,-9,-11,-6,-18,-13,-18,-9,-7,-17,-16,-17,-3,-19
869,17,-15,-26,5,-5,-7,-6,-7,-5,-4,-6,1,-5,-14,-7,-14,-13,-11,-4,-8,-9,-9,-9,-12,-10,-16,-7,-13,-2,-11,-11,-9,-2,-11,-15,-13,-14,-7,-5,-12,-9,-13,-11,-5,-12,-14,-20,-15,-9,-15,-4,-14,-10,-17,-6,-17,-13,-14,-6,-7,-11,-14,-15,-17,-7,-16,-6,-17,-17,-8,-17,-9,-15,-7,-13,-9,-12,-16,-13,-16,-6,-14,-13,-6,-11,-9,-14,-8,-16,-20,-21,-17,-10,-9,-9,-15,-18,-11,-22,-8,-12,-5,-17,-13,-19,-12,-7,-17,-15,-17,-4,-20
870,21,-16,-26,3,-5,-9,-11,-7,-7,-6,-8,1,-7,-15,-7,-12,-14,-9,-7,-10,-13,-10,-10,-13,-10,-17,-7,-15,-4,-12,-12,-9,-2,-11,-15,-11,-12,-8,-7,-12,-9,-17,-12,-5,-14,-14,-17,-15,-7,-14,-4,-15,-7,-15,-7,-18,-12,-16,-9,-7,-11,-15,-18,-17,-6,-16,-10,-16,-18,-11,-18,-10,-11,-7,-17,-11,-13,-15,-14,-17,-8,-14,-15,-9,-12,-10,-15,-9,-16,-18,-21,-12,-12,-11,-9,-17,-19,-11,-24,-9,-13,-6,-16,-13,-18,-14,-8,-19,-13,-16,-6,-19
871,25,-15,-27,3,-4,-10,-8,-8,-9,-8,-9,4,-7,-15,-8,-10,-16,-11,-6,-9,-11,-9,-10,-14,-10,-16,-7,-13,-9,-12,-12,-12,-4,-10,-15,-10,-9,-10,-6,-14,-10,-16,-12,-8,-14,-17,-15,-14,-11,-15,-6,-15,-9,-19,-9,-17,-13,-16,-12,-8,-12,-16,-21,-17,-5,-15,-13,-15,-15,-12,-18,-15,-13,-9,-18,-12,-13,-10,-16,-17,-10,-14,-15,-10,-16,-13,-13,-10,-13,-14,-18,-12,-13,-11,-12,-17,-21,-12,-23,-14,-15,-5,-14,-16,-18,-15,-9,-19,-12,-19,-8,-18
872,31,-15,-28,2,-7,-11,-7,-8,-9,-8,-10,6,-6,-14,-6,-11,-15,-10,-6,-9,-14,-9,-10,-12,-13,-17,-9,-12,-8,-12,-14,-9,-6,-7,-19,-7,-9,-10,-7,-13,-11,-17,-16,-6,-15,-18,-16,-17,-8,-12,-6,-18,-10,-18,-10,-17,-14,-16,-10,-8,-14,-14,-21,-14,-9,-14,-15,-12,-13,-14,-19,-15,-13,-9,-20,-13,-16,-11,-15,-18,-9,-11,-17,-9,-18,-13,-12,-13,-12,-13,-16,-11,-15,-14,-15,-13,-20,-14,-17,-11,-15,-6,-15,-16,-16,-16,-10,-17,-12,-17,-8,-18
873,34,-14,-26,6,-7,-11,-10,-8,-8,-9,-9,7,-5,-15,-7,-12,-15,-8,-6,-9,-15,-8,-13,-17,-13,-16,-7,-12,-8,-15,-15,-10,-8,-6,-19,-7,-6,-10,-9,-14,-12,-17,-16,-6,-16,-20,-11,-18,-8,-11,-7,-19,-13,-19,-11,-16,-18,-17,-9,-8,-15,-16,-23,-15,-8,-13,-17,-14,-13,-12,-21,-15,-12,-9,-18,-16,-17,-8,-15,-19,-10,-11,-16,-6,-18,-15,-12,-15,-10,-11,-14,-9,-13,-15,-16,-11,-17,-17,-18,-13,-16,-4,-14,-14,-14,-17,-8,-14,-11,-14,-7,-15
874,35,-13,-24,4,-9,-11,-8,-8,-12,-8,-10,7,-6,-15,-7,-10,-14,-8,-6,-8,-15,-8,-14,-16,-13,-16,-9,-11,-8,-16,-16,-9,-8,-7,-19,-2,-3,-8,-9,-13,-10,-16,-18,-5,-17,-16,-10,-16,-8,-11,-8,-19,-11,-18,-11,-16,-17,-17,-11,-7,-15,-16,-22,-11,-9,-9,-15,-9,-13,-16,-19,-14,-10,-8,-20,-17,-19,-6,-18,-20,-10,-8,-17,-7,-17,-17,-12,-15,-8,-11,-9,-9,-11,-17,-16,-10,-16,-17,-13,-16,-18,-4,-11,-17,-12,-16,-9,-14,-11,-15,-9,-13
875,37,-10,-25,4,-8,-10,-6,-6,-11,-8,-9,9,-5,-15,-7,-7,-15,-8,-7,-8,-15,-8,-12,-17,-15,-16,-8,-13,-6,-17,-14,-8,-8,-6,-20,-2,0,-11,-7,-13,-8,-19,-19,-9,-17,-18,-10,-16,-8,-9,-10,-19,-10,-19,-12,-15,-14,-16,-15,-10,-15,-16,-20,-8,-8,-11,-17,-9,-11,-17,-18,-15,-11,-8,-19,-16,-20,-6,-15,-20,-7,-7,-17,-7,-18,-17,-10,-17,-8,-11,-8,-10,-10,-18,-18,-9,-11,-18,-10,-17,-15,-6,-10,-17,-10,-19,-8,-11,-9,-15,-11,-11
876,39,-8,-28,5,-8,-7,-6,-7,-11,-8,-11,8,-5,-11,-3,-5,-15,-5,-7,-6,-15,-6,-10,-16,-15,-15,-6,-14,-7,-15,-17,-8,-10,-6,-18,-1,0,-7,-9,-14,-7,-14,-21,-7,-20,-17,-7,-17,-8,-7,-9,-18,-11,-16,-12,-14,-17,-17,-16,-10,-15,-15,-18,-8,-6,-8,-16,-7,-9,-18,-18,-18,-8,-7,-21,-18,-21,-4,-17,-19,-8,-5,-18,-6,-18,-19,-9,-18,-5,-9,-5,-9,-10,-18,-20,-7,-9,-18,-7,-17,-15,-5,-7,-18,-10,-16,-10,-8,-8,-12,-9,-13
877,35,-7,-26,4,-6,-8,-5,-8,-6,-6,-11,7,-4,-15,-4,-3,-14,-2,-3,-3,-16,-5,-6,-16,-15,-11,-6,-15,-8,-15,-16,-5,-7,-4,-15,2,2,-8,-6,-13,-7,-15,-17,-7,-18,-17,-1,-18,-7,-4,-10,-18,-11,-16,-11,-12,-16,-15,-16,-9,-18,-16,-16,-7,-11,-4,-17,-5,-8,-17,-18,-20,-9,-8,-18,-21,-20,0,-14,-17,-7,-4,-19,-5,-18,-21,-5,-18,-4,-9,-4,-10,-7,-18,-19,-6,-12,-17,-7,-20,-16,-4,-3,-19,-8,-16,-7,-9,-6,-14,-10,-8
878,31,-5,-28,4,-5,-5,-6,-5,-7,-6,-6,7,-2,-12,-4,-2,-12,-2,-4,-3,-15,-3,-7,-17,-13,-12,-6,-17,-9,-14,-15,-5,-7,-1,-13,1,5,-7,-6,-13,-5,-16,-19,-5,-14,-16,-3,-15,-6,-3,-11,-17,-9,-15,-8,-12,-16,-15,-19,-7,-18,-14,-14,-6,-8,-6,-16,-7,-6,-16,-15,-16,-6,-6,-16,-19,-20,1,-13,-18,-5,-2,-17,-5,-19,-22,-3,-19,-1,-7,0,-8,-8,-18,-20,-5,-10,-16,-3,-20,-17,-5,-3,-18,-5,-16,-4,-7,-4,-11,-11,-7
879,27,0,-29,2,-4,-5,-4,-5,-7,-3,-5,6,-2,-10,-3,0,-9,0,-2,-3,-13,-2,-5,-13,-15,-11,-4,-13,-7,-13,-14,-3,-8,-1,-12,3,7,-6,-5,-14,-4,-15,-16,-3,-14,-14,-2,-15,-5,1,-11,-16,-6,-13,-7,-10,-17,-13,-19,-7,-17,-15,-12,-5,-6,-1,-15,-4,-1,-18,-14,-17,-3,-6,-16,-19,-20,3,-14,-17,-4,0,-14,-5,-18,-21,-2,-19,1,-6,1,-7,-8,-17,-17,-4,-7,-16,1,-16,-15,-5,-4,-16,-3,-16,-4,-2,-4,-8,-13,-5
880,21,4,-28,3,-2,-4,-2,-4,-7,-6,-4,2,0,-9,-4,1,-8,0,-3,-3,-13,0,-4,-11,-14,-9,-2,-12,-7,-12,-15,-1,-8,1,-11,4,9,-6,-4,-14,-2,-13,-15,-3,-16,-13,3,-13,-5,3,-10,-15,-7,-9,-8,-6,-16,-12,-17,-5,-15,-12,-9,-2,-5,-5,-17,-3,0,-19,-13,-16,-1,-6,-12,-20,-17,2,-12,-13,-4,4,-14,-4,-17,-19,-2,-15,1,-3,1,-7,-6,-17,-14,-1,-9,-18,2,-16,-14,-4,0,-15,0,-16,-6,-3,-2,-7,-8,-6
881,15,6,-27,5,-3,-1,1,-1,-4,-5,-3,3,1,-7,-1,2,-6,2,-2,-1,-11,0,-5,-10,-11,-7,-4,-10,-7,-10,-13,-1,-7,0,-6,6,10,-3,-3,-14,-2,-12,-15,-4,-13,-11,4,-11,-3,6,-10,-15,-4,-8,-8,-5,-15,-9,-17,-4,-14,-12,-7,1,-5,-2,-16,-1,2,-15,-12,-15,-1,-4,-9,-19,-16,7,-12,-10,-4,5,-13,-4,-16,-15,1,-13,3,-2,2,-4,-4,-15,-15,-4,-8,-18,2,-14,-9,-5,-1,-14,0,-14,-4,-3,0,-5,-5,-5
882,8,9,-30,3,-3,-4,2,-1,-3,-3,0,2,1,-5,1,3,-5,3,-3,-1,-12,0,-3,-7,-9,-5,-1,-11,-4,-7,-10,2,-5,0,-8,11,10,-2,-1,-11,-1,-10,-12,-2,-11,-10,4,-8,-3,6,-7,-9,-4,-8,-6,-5,-13,-8,-15,-4,-12,-11,-5,3,-4,0,-14,0,5,-15,-10,-12,0,-3,-10,-17,-15,7,-9,-8,-3,5,-12,-4,-14,-16,4,-13,5,0,4,0,-4,-15,-14,-1,-9,-14,4,-13,-12,-5,0,-14,0,-13,-4,0,4,-4,-6,0
883,2,6,-30,3,-2,2,3,0,-2,-1,1,2,3,-2,1,3,-2,2,-1,-2,-10,2,-2,-7,-9,-3,-1,-7,-2,-7,-9,3,-5,0,-7,10,12,-1,0,-9,1,-8,-10,-1,-9,-8,7,-6,-4,5,-6,-7,-4,-3,-4,0,-12,-4,-14,-2,-11,-9,-5,4,-3,2,-14,2,8,-11,-9,-10,3,-4,-6,-16,-10,7,-8,-7,-2,8,-10,-2,-11,-13,7,-13,6,0,4,-1,-3,-12,-13,2,-6,-12,8,-11,-12,-5,5,-12,4,-11,-5,1,7,-2,-4,3
884,-8,6,-32,4,-2,3,3,1,0,-1,0,0,2,-4,3,6,-2,3,1,-1,-10,5,1,-3,-6,-1,0,-5,0,-6,-8,1,-4,0,-6,10,13,1,-1,-9,1,-6,-7,0,-7,-7,8,-2,-3,7,-6,-5,-2,-2,-1,0,-9,-3,-12,-1,-9,-5,-1,5,-3,2,-13,1,9,-10,-5,-8,5,-4,-6,-12,-10,8,-10,-3,-2,9,-9,-1,-9,-12,8,-13,10,2,5,1,0,-12,-12,3,-4,-11,8,-8,-7,-3,5,-13,8,-8,-4,4,8,2,-4,2
885,-15,3,-32,6,-2,2,2,2,-2,0,-1,1,2,1,7,6,-1,5,4,0,-9,4,1,-3,-4,0,0,-5,-1,-4,-6,3,-3,-1,-2,13,15,3,-2,-8,1,-3,-6,-2,-3,-4,9,-1,0,9,-3,-3,-1,-1,-1,4,-11,-3,-11,-4,-5,-5,2,8,-3,5,-13,5,11,-9,-4,-7,5,-3,-4,-9,-7,10,-6,-1,-2,13,-8,0,-8,-11,14,-11,10,4,8,4,1,-12,-10,6,-2,-9,10,-8,-7,-3,8,-12,8,-6,-3,6,10,4,-5,4
886,-19,-2,-33,4,0,4,3,4,-2,2,1,0,4,-1,5,4,1,4,6,-2,-4,4,3,0,-1,2,2,-2,-1,-3,-2,1,0,1,-2,14,15,3,1,-4,1,-4,-2,-1,-1,0,11,0,-1,9,-3,-1,2,0,1,6,-7,1,-9,-2,-5,-1,4,10,-3,6,-10,7,12,-7,-2,-7,7,-2,-3,-9,-4,11,-2,-1,-3,15,-5,-1,-5,-10,13,-8,10,5,10,7,-1,-9,-6,8,1,-6,14,-6,-3,-1,7,-8,10,-5,-4,6,12,8,-4,5
887,-25,-7,-33,5,3,5,3,3,-3,3,3,0,2,3,3,7,3,4,5,-1,-3,2,4,1,1,2,4,2,-1,-3,1,1,-1,0,0,15,15,5,3,-2,2,-1,0,2,0,0,12,2,-1,11,0,2,2,4,2,8,-3,2,-7,1,-4,-1,7,13,-5,5,-6,9,12,-7,1,-5,9,-3,-2,-6,-3,15,-2,2,-5,14,-3,-2,-2,-8,16,-5,15,6,12,9,0,-6,-5,8,1,-5,13,-5,0,-2,8,-6,11,-1,-3,8,14,9,-3,6
888,-31,-8,-36,4,1,5,2,3,1,2,1,0,2,4,4,8,7,5,4,-4,-1,4,5,5,2,6,2,3,1,1,4,3,0,1,5,15,15,4,1,-1,1,2,0,3,2,3,12,5,1,13,-1,2,0,5,3,8,-3,5,-5,-1,-3,-2,8,14,-3,7,-6,10,13,-2,4,-1,11,-3,2,-5,1,14,3,6,-4,16,-4,-3,0,-6,19,-5,18,7,14,11,-2,-7,-1,10,4,-3,13,-2,1,-4,11,-2,12,-2,-4,8,16,9,-4,8
889,-34,-7,-36,5,1,6,3,3,-1,4,3,-1,3,7,2,6,8,6,5,-3,-1,3,5,5,2,8,2,7,2,5,5,4,1,1,5,17,15,4,3,2,1,3,1,-1,4,6,15,7,-1,13,0,3,1,5,0,7,-1,4,-2,-1,0,3,7,14,-1,10,-2,10,18,-1,5,-1,12,-2,3,-5,3,14,2,4,-5,15,0,-1,1,-2,17,-1,16,11,14,13,-2,-5,1,12,7,0,17,-1,3,-2,10,-2,14,-1,-6,9,17,12,-3,9
890,-38,-8,-37,4,2,6,5,3,-2,4,4,1,5,7,4,4,6,6,6,-2,1,4,3,5,4,9,3,7,1,5,4,5,1,1,4,16,16,3,1,2,2,7,5,1,5,7,16,7,-3,17,1,5,1,8,2,9,1,7,0,-3,3,2,9,16,-1,13,-1,11,16,-1,6,2,12,1,4,-2,6,15,7,6,-5,16,2,-2,1,-1,17,-1,16,14,17,16,0,-3,2,18,8,4,19,2,6,-2,11,1,13,1,-4,11,18,10,-4,9
891,-35,-9,-37,6,2,7,2,2,-2,4,4,2,3,10,5,4,8,4,6,-1,3,3,2,6,4,11,1,11,3,6,5,3,0,2,6,16,18,4,1,6,3,5,7,1,7,5,16,7,-2,18,-1,6,0,9,3,11,4,11,1,0,3,6,11,15,-2,12,1,16,18,2,8,4,13,-3,6,0,7,18,9,8,-3,16,5,-3,5,2,19,1,16,16,16,17,1,-1,4,14,11,6,19,5,8,-3,15,2,16,4,-4,12,18,13,-2,10
892,-31,-10,-38,7,2,7,1,3,1,4,6,1,1,11,4,2,7,4,5,-2,3,3,2,6,7,10,0,10,0,7,7,3,0,4,8,17,19,3,1,8,3,7,9,2,8,12,16,9,-2,18,2,8,0,11,0,14,4,9,2,0,5,4,11,16,1,15,3,16,19,4,11,5,17,-4,8,3,10,18,11,9,-4,18,6,-3,7,2,19,3,19,17,20,21,-1,0,4,14,10,7,18,5,9,-2,15,3,16,6,-4,14,20,14,-2,14
893,-30,-10,-41,3,1,7,3,2,2,4,7,3,2,9,2,1,9,3,2,-2,5,1,1,8,8,9,0,13,2,6,7,1,0,1,8,18,17,3,3,9,2,8,9,-1,10,12,20,10,0,18,3,9,0,10,0,12,8,10,6,0,4,6,12,16,-2,16,5,15,22,5,13,8,17,-3,10,5,11,16,11,11,-2,17,7,-1,7,4,17,7,17,19,21,21,-1,2,7,16,13,7,16,6,11,2,19,4,17,9,-3,17,18,16,1,15
894,-27,-11,-39,3,0,10,3,2,3,2,3,2,3,10,1,2,10,2,2,-2,5,2,2,10,10,12,-1,16,2,7,5,2,2,3,9,17,17,5,0,11,2,9,7,0,13,14,21,14,1,17,3,10,3,10,2,12,7,13,6,0,9,9,14,16,-2,18,6,16,20,6,12,7,19,-2,11,8,10,17,11,12,0,16,9,0,11,5,17,7,16,20,20,20,-2,5,9,19,12,8,17,9,13,2,17,8,16,10,-1,15,18,16,0,16
895,-23,-10,-40,2,1,6,1,2,3,3,4,1,2,11,2,2,12,2,-1,1,7,1,3,11,12,11,-3,13,2,10,7,2,-1,2,10,15,20,3,2,12,-1,9,11,3,12,13,19,13,-1,18,3,9,3,12,1,12,8,13,8,1,10,10,15,16,-1,19,9,17,21,6,13,11,15,-2,13,8,10,16,11,12,-1,15,10,1,11,7,14,7,16,18,21,21,-2,7,12,19,14,12,19,8,13,1,17,11,16,10,1,17,19,15,1,18
896,-19,-6,-40,0,0,4,3,1,4,2,4,0,2,13,2,-1,10,3,-1,1,9,2,4,11,14,12,-1,14,3,11,10,4,1,3,10,15,17,4,3,14,2,10,14,2,10,14,19,16,-1,18,1,9,2,13,4,13,9,11,8,1,11,10,15,18,-3,22,9,18,21,6,14,10,15,-2,13,8,12,15,11,11,2,15,10,2,11,10,13,7,17,20,20,19,-3,9,13,19,12,13,16,10,14,3,18,12,16,11,1,18,16,15,1,18
897,-13,-3,-40,-1,1,3,1,1,5,4,4,1,1,12,3,-1,10,2,0,1,8,2,1,12,15,12,1,12,2,12,11,2,0,2,11,15,14,4,3,14,2,10,13,2,10,15,19,15,1,17,0,7,2,13,4,12,10,12,11,3,13,12,13,17,-1,19,11,16,17,8,15,10,17,1,15,11,12,15,16,12,4,16,12,4,13,10,13,10,17,21,19,21,1,9,15,19,14,12,15,11,16,5,16,12,17,13,1,18,16,17,1,19
898,-4,1,-41,-5,1,2,3,1,6,4,3,0,1,11,2,-4,9,3,1,3,11,3,-1,14,14,11,3,13,1,13,12,6,4,5,11,13,12,5,2,12,3,11,15,2,10,15,19,13,4,17,0,7,2,13,4,12,13,14,13,6,11,13,16,14,2,18,11,16,18,9,16,12,19,1,12,14,12,16,14,12,5,13,14,4,15,12,12,10,13,19,17,19,1,10,14,20,13,13,14,11,14,6,16,12,19,14,1,16,15,18,4,20
899,1,4,-41,-5,2,0,1,2,4,4,1,1,2,11,4,2,9,2,3,4,10,6,0,13,14,13,3,15,3,13,11,4,4,5,13,12,10,4,4,12,3,10,14,6,12,15,17,13,3,16,-1,8,4,13,2,12,14,11,15,8,11,12,13,13,3,17,14,18,15,10,15,12,19,1,14,14,13,13,14,14,7,11,13,4,15,13,9,11,17,16,17,19,0,12,15,17,14,16,14,12,15,8,17,14,17,16,7,18,17,18,6,20
900,6,5,-42,-5,1,-1,3,5,4,3,0,1,4,13,3,2,10,3,2,6,9,4,2,11,15,10,4,12,3,11,13,3,1,4,13,10,10,6,4,14,3,13,15,9,9,13,17,14,3,14,3,9,1,13,1,12,13,13,14,8,15,13,13,14,5,19,12,16,14,11,13,14,19,4,13,14,14,11,18,13,9,11,14,6,13,14,6,15,14,16,15,18,2,14,15,16,14,15,14,17,17,8,16,14,17,18,6,19,14,17,5,21
901,11,6,-43,-7,3,0,4,4,4,0,2,2,4,11,2,1,8,5,4,8,13,4,2,11,15,11,5,13,4,12,11,5,5,7,11,9,5,5,3,11,5,10,13,8,13,12,18,12,4,13,3,11,3,11,3,10,15,13,15,8,15,14,13,11,6,16,12,13,11,11,14,14,18,7,14,15,12,10,16,13,11,12,13,8,16,16,8,15,13,13,13,17,3,14,15,17,13,15,12,16,15,9,15,12,18,17,8,17,11,16,5,17
902,14,4,-42,-6,4,0,5,6,5,3,3,0,4,11,5,4,9,5,4,8,10,4,3,11,17,10,4,11,4,12,12,8,5,8,11,4,6,6,5,10,7,10,15,8,9,13,13,13,4,10,2,11,5,11,3,11,14,12,14,9,14,15,11,13,8,16,14,15,11,10,11,15,15,6,12,15,13,9,17,13,11,8,15,11,15,16,5,16,10,13,11,14,6,13,14,15,11,17,11,15,15,11,14,14,14,16,10,17,11,16,6,15
903,19,5,-42,-7,4,0,8,7,5,5,3,0,4,10,5,4,7,5,7,8,11,5,3,10,15,11,5,10,4,14,10,5,5,10,11,4,3,7,8,12,8,10,14,8,11,13,10,9,5,11,4,10,5,11,5,12,15,11,16,12,16,13,12,13,10,14,15,12,10,11,11,16,11,6,13,12,12,7,15,14,11,7,13,15,14,15,6,15,8,10,9,13,6,13,15,12,9,15,9,17,14,14,13,15,11,15,10,15,7,15,6,15
904,21,1,-42,-7,5,-1,9,4,6,5,1,-3,4,10,8,5,7,10,8,9,10,5,5,9,13,11,7,12,6,14,9,6,7,7,10,2,3,6,10,12,9,10,11,7,11,12,10,12,5,10,4,10,5,11,5,8,14,11,15,11,16,11,11,11,12,14,12,8,7,11,11,14,13,10,12,14,12,4,15,12,14,5,14,14,12,16,5,16,4,8,6,13,9,13,13,9,9,17,10,15,15,16,13,15,10,15,11,15,6,15,8,12
905,26,0,-44,-10,5,2,8,6,5,6,3,-2,7,9,9,6,6,8,8,10,11,7,4,11,10,10,6,12,7,11,10,8,6,8,8,-1,1,10,8,13,9,9,9,8,9,10,9,11,7,7,5,11,5,10,6,6,13,8,16,14,16,12,10,9,9,12,12,5,5,12,10,13,8,11,9,12,12,-1,14,13,16,5,13,15,12,16,4,14,4,8,6,11,11,15,12,8,10,16,4,15,13,15,10,14,8,14,13,15,5,13,10,10
906,23,0,-45,-8,6,2,6,7,5,4,4,1,6,8,7,6,5,9,8,11,11,6,8,10,10,4,7,8,11,9,10,9,8,8,9,-4,-1,9,7,12,9,8,9,9,10,10,5,10,9,5,8,8,9,9,9,5,11,8,15,15,15,12,5,7,12,10,12,7,3,14,11,15,4,11,10,14,11,1,12,10,16,0,15,17,10,16,3,14,4,6,3,8,11,13,11,6,9,14,0,16,13,15,8,14,6,14,15,11,3,11,13,9
907,23,3,-46,-8,7,2,6,10,5,5,4,-2,6,6,9,7,6,10,7,9,11,6,6,10,7,3,6,7,11,9,9,9,9,5,9,-6,-4,9,8,12,10,10,8,10,7,7,3,6,10,1,6,8,8,9,7,3,10,9,15,14,15,10,4,6,14,8,13,5,2,13,8,11,0,12,10,13,11,-1,12,10,19,1,13,15,13,13,1,14,2,7,0,6,11,12,9,4,9,12,0,15,11,16,7,11,4,15,15,6,0,10,11,8
908,22,4,-43,-10,6,3,7,9,7,4,6,-3,7,4,8,8,3,9,9,11,8,7,7,9,5,4,6,7,10,8,4,8,8,6,6,-5,-3,9,9,11,10,9,6,10,9,6,3,5,9,-2,7,7,9,7,9,1,9,8,14,12,13,8,6,3,13,6,10,4,-1,16,7,11,-2,13,9,11,8,-5,9,10,17,-3,10,16,8,13,0,12,-2,5,-2,4,13,13,11,2,5,12,-1,13,10,16,4,9,2,11,15,7,-3,8,13,5
909,21,6,-45,-7,7,5,8,10,8,6,6,-5,7,4,10,9,3,8,10,10,8,7,7,8,4,1,5,5,12,7,4,9,7,9,5,-9,-7,10,10,8,9,5,5,12,8,5,1,5,12,-6,7,7,11,4,9,-1,7,5,13,11,10,9,5,1,14,6,9,-1,-4,16,6,12,-1,16,8,8,8,-6,8,8,14,-5,8,16,10,11,-1,12,-4,3,-3,1,13,13,11,0,6,11,-4,11,9,13,4,8,-1,11,15,2,-6,7,13,4
910,18,7,-44,-10,10,6,9,9,8,6,7,-2,7,3,11,9,2,5,9,12,7,6,8,4,5,0,5,3,10,4,5,7,9,6,5,-8,-10,8,9,8,10,4,3,10,5,4,-4,2,13,-6,9,7,12,2,11,0,8,4,11,11,9,7,5,-1,17,2,8,-1,-4,13,6,9,-3,14,7,7,6,-9,7,6,15,-6,7,14,6,10,-1,11,-5,2,-6,0,14,13,9,-2,3,9,-4,12,6,15,0,10,-2,10,14,0,-7,3,12,0
911,13,7,-43,-9,7,5,8,9,7,5,5,-1,7,1,8,8,2,5,9,7,4,5,8,4,4,-2,6,2,11,5,3,8,9,5,5,-12,-12,9,9,7,12,5,3,6,3,3,-6,3,12,-8,10,5,11,2,10,-3,6,3,9,11,8,5,1,-3,15,-2,6,-4,-6,10,6,8,-7,12,7,6,6,-12,5,5,15,-8,4,12,5,10,-5,13,-6,-1,-9,-2,13,14,6,-4,4,9,-5,8,5,13,-2,7,-3,8,10,-2,-11,1,9,-2
912,9,5,-45,-6,7,3,6,9,8,5,8,-2,7,0,8,8,2,5,6,5,3,6,8,5,5,-2,7,0,11,5,3,7,8,2,3,-15,-11,11,9,6,10,3,1,5,5,-1,-7,0,9,-12,12,6,10,2,9,-3,5,3,9,11,4,4,0,-5,13,-4,7,-6,-9,8,4,9,-11,12,6,3,3,-13,2,4,13,-10,5,12,3,7,-5,10,-11,-3,-9,-6,14,12,7,-7,1,6,-8,7,3,12,-5,5,-7,5,9,-4,-12,-2,8,-2
913,7,6,-45,-6,7,4,7,8,6,5,7,-3,5,0,7,8,-1,3,6,6,5,4,7,3,2,-4,6,0,11,2,2,7,9,3,1,-15,-13,9,7,5,7,1,-1,5,3,-1,-7,-4,11,-15,8,4,11,0,9,-5,2,1,9,9,3,4,-2,-8,12,-6,3,-7,-10,7,1,7,-12,12,5,6,1,-14,1,4,10,-10,3,8,-1,4,-6,9,-14,-4,-11,-8,12,7,4,-10,0,6,-9,6,3,11,-7,4,-7,4,10,-8,-13,-6,7,-5
914,2,7,-47,-6,5,1,5,6,5,4,7,1,3,-1,5,6,-2,1,4,7,3,3,9,-1,1,-4,4,-1,9,-1,-1,4,11,2,1,-17,-19,6,8,3,6,-1,-1,2,3,-3,-10,-3,9,-12,10,4,10,0,10,-4,0,0,5,8,0,2,-1,-8,11,-6,4,-8,-13,5,1,5,-15,9,3,2,5,-12,2,1,10,-12,-2,6,-3,4,-7,6,-12,-6,-12,-12,11,7,3,-13,-1,5,-10,4,-1,6,-9,3,-11,4,9,-11,-14,-8,10,-6
915,-2,6,-47,-5,4,1,3,5,3,3,5,0,0,-3,5,4,-3,-1,3,4,0,2,9,-2,-1,-5,5,-5,10,-3,-2,1,6,-1,-1,-18,-19,4,7,0,6,-3,-3,1,0,-3,-11,-4,6,-16,8,4,10,-2,7,-6,0,-2,6,6,1,1,-4,-10,7,-11,1,-9,-15,5,-1,2,-15,7,2,-1,2,-15,0,2,6,-15,-2,3,-1,2,-10,4,-15,-10,-14,-13,12,8,1,-13,0,4,-13,5,0,2,-12,2,-12,3,3,-12,-16,-11,8,-10
916,-3,8,-48,-4,3,0,2,2,2,3,4,0,-2,-4,5,4,-4,-2,0,2,-2,0,4,-1,-3,-7,4,-5,8,-1,-1,1,5,-1,-1,-19,-20,5,6,-2,2,-2,-4,1,0,-5,-12,-5,7,-18,8,1,7,-1,6,-5,-3,-6,4,3,1,0,-5,-10,6,-10,-1,-11,-14,4,-2,0,-18,7,0,2,2,-18,-2,0,3,-18,-3,1,-2,1,-13,1,-20,-12,-15,-16,7,6,2,-14,-4,1,-16,4,-2,2,-13,-1,-14,0,2,-14,-15,-14,4,-11
917,-3,9,-48,-1,2,-2,2,0,0,1,4,2,-3,-3,3,2,-6,-4,1,2,-1,-2,3,-3,-4,-6,4,-8,6,-2,-3,-3,5,-2,-2,-20,-22,1,6,-3,0,-3,-6,-3,-2,-5,-14,-4,5,-20,9,0,6,-4,4,-5,-2,-5,2,1,-1,-2,-4,-13,5,-13,-2,-15,-15,3,-3,1,-18,5,-1,1,0,-18,-2,-1,1,-14,-4,0,-3,-2,-15,-2,-19,-16,-16,-18,6,7,0,-16,-4,-1,-15,-2,-3,2,-14,-2,-18,0,1,-14,-15,-14,2,-16
